"","state","gp","gp_vs_rank","mi","mi_rank","util_diff","rank_diff"
"344","4222211",0.651317493608452,3147,0.67289388825104,3398,-0.0215763946425874,-251
"345","1322211",0.771149735353909,539,0.773422013880155,720,-0.00227227852624645,-181
"346","2322211",0.70792656284572,1521,0.717047529239332,1888,-0.00912096639361204,-367
"347","3322211",0.664812354032216,2665,0.688253696039552,2804,-0.0234413420073361,-139
"348","4322211",0.623338023331676,4210,0.645843320917742,4617,-0.0225052975860657,-407
"349","1422211",0.732213237368913,1059,0.732792509912049,1473,-0.000579272543136611,-414
"350","2422211",0.668990064860724,2542,0.676418025271226,3279,-0.00742796041050231,-737
"351","3422211",0.62587585604722,4078,0.647624192071447,4528,-0.0217483360242263,-450
"352","4422211",0.58440152534668,5982,0.605213816949636,6762,-0.0208122916029559,-780
"353","1132211",0.809754461058581,249,0.81731176771113,288,-0.00755730665254906,-39
"354","2132211",0.746531288550392,837,0.760937283070307,920,-0.0144059945199146,-83
"355","3132211",0.703417079736889,1624,0.732143449870528,1491,-0.0287263701336387,133
"356","4132211",0.661942749036349,2760,0.689733074748717,2753,-0.0277903257123683,7
"357","1232211",0.755796683465585,712,0.762007488765424,913,-0.00621080529983897,-201
"358","2232211",0.692573510957396,1891,0.705633004124601,2229,-0.0130594931672046,-338
"359","3232211",0.649459302143893,3215,0.676839170924821,3262,-0.0273798687809286,-47
"360","4232211",0.607984971443353,4894,0.634428795803011,5211,-0.0264438243596582,-317
"361","1332211",0.727817213188809,1118,0.734956921432126,1422,-0.00713970824331722,-304
"362","2332211",0.66459404068062,2672,0.678582436791303,3183,-0.0139883961106828,-511
"363","3332211",0.621479831867117,4272,0.649788603591523,4428,-0.0283087717244068,-156
"364","4332211",0.580005501166577,6203,0.607378228469713,6633,-0.0273727273031364,-430
"365","1432211",0.688880715203813,1969,0.69432741746402,2599,-0.00544670226020738,-630
"366","2432211",0.625657542695624,4090,0.637952932823197,5041,-0.0122953901275731,-951
"367","3432211",0.582543333882121,6060,0.609159099623418,6545,-0.0266157657412971,-485
"368","4432211",0.541069003181581,8172,0.566748724501607,8954,-0.0256797213200267,-782
"369","1142211",0.760720896603752,661,0.776913273584046,676,-0.0161923769802945,-15
"370","2142211",0.697497724095563,1758,0.720538788943223,1792,-0.0230410648476601,-34
"371","3142211",0.654383515282059,3015,0.691744955743444,2681,-0.0373614404613841,334
"372","4142211",0.61290918458152,4662,0.649334580621633,4442,-0.0364253960401137,220
"373","1242211",0.706763119010756,1550,0.72160899463834,1765,-0.0148458756275844,-215
"374","2242211",0.643539946502567,3410,0.665234509997517,3735,-0.02169456349495,-325
"375","3242211",0.600425737689063,5206,0.636440676797737,5101,-0.036014939108674,105
"376","4242211",0.558951406988523,7227,0.594030301675927,7402,-0.0350788946874037,-175
"377","1342211",0.67878364873398,2261,0.694558427305042,2589,-0.0157747785710627,-328
"378","2342211",0.615560476225791,4520,0.638183942664219,5032,-0.0226234664384283,-512
"379","3342211",0.572446267412287,6562,0.609390109464439,6528,-0.0369438420521523,34
"380","4342211",0.530971936711747,8682,0.566979734342629,8941,-0.0360077976308819,-259
"381","1442211",0.639847150748983,3567,0.653928923336936,4239,-0.0140817725879528,-672
"382","2442211",0.576623978240795,6352,0.597554438696113,7208,-0.0209304604553185,-856
"383","3442211",0.533509769427291,8538,0.568760605496334,8848,-0.0352508360690426,-310
"384","4442211",0.492035438726751,10643,0.526350230374523,11181,-0.0343147916477722,-538
"385","1113211",0.882183078517615,41,0.890849581427327,42,-0.00866650290971172,-1
"386","2113211",0.818959906009426,202,0.834475096786504,194,-0.0155151907770773,8
"387","3113211",0.775845697195923,493,0.805681263586724,375,-0.0298355663908013,118
"388","4113211",0.734371366495383,1019,0.763270888464914,887,-0.0288995219695308,132
"389","1213211",0.828225300924619,166,0.835545302481621,185,-0.00732000155700152,-19
"390","2213211",0.76500212841643,609,0.779170817840797,648,-0.0141686894243671,-39
"391","3213211",0.721887919602927,1234,0.750376984641018,1095,-0.0284890650380911,139
"392","4213211",0.680413588902387,2216,0.707966609519208,2146,-0.0275530206168209,70
"393","1313211",0.800245830647843,311,0.808494735148323,354,-0.00824890450047977,-43
"394","2313211",0.737022658139654,976,0.7521202505075,1062,-0.0150975923678454,-86
"395","3313211",0.693908449326151,1846,0.72332641730772,1718,-0.0294179679815694,128
"396","4313211",0.652434118625611,3105,0.68091604218591,3095,-0.0284819235602991,10
"397","1413211",0.761309332662847,653,0.767865231180217,800,-0.00655589851736993,-147
"398","2413211",0.698086160154658,1741,0.711490746539394,2030,-0.0134045863847356,-289
"399","3413211",0.654971951341155,2987,0.682696913339614,3018,-0.0277249619984596,-31
"400","4413211",0.613497620640615,4637,0.640286538217804,4900,-0.0267889175771894,-263
"401","1123211",0.814203807651195,227,0.83028026976992,218,-0.0160764621187249,9
"402","2123211",0.750980635143006,772,0.773905785129097,715,-0.0229251499860905,57
"403","3123211",0.707866426329503,1523,0.745111951929317,1209,-0.0372455255998145,314
"404","4123211",0.666392095628963,2619,0.702701576807507,2331,-0.036309481178544,288
"405","1223211",0.760246030058199,667,0.774975990824214,696,-0.0147299607660147,-29
"406","2223211",0.69702285755001,1775,0.718601506183391,1839,-0.0215786486333803,-64
"407","3223211",0.653908648736507,3036,0.689807672983611,2750,-0.0358990242471043,286
"408","4223211",0.612434318035967,4686,0.647397297861801,4538,-0.0349629798258341,148
"409","1323211",0.732266559781423,1056,0.747925423490916,1150,-0.015658863709493,-94
"410","2323211",0.669043387273234,2539,0.691550938850093,2692,-0.0225075515768586,-153
"411","3323211",0.625929178459731,4073,0.662757105650313,3849,-0.0368279271905826,224
"412","4323211",0.584454847759191,5978,0.620346730528503,5926,-0.0358918827693123,52
"413","1423211",0.693330061796427,1868,0.70729591952281,2174,-0.0139658577263831,-306
"414","2423211",0.630106889288238,3912,0.650921434881987,4372,-0.0208145455937488,-460
"415","3423211",0.586992680474735,5827,0.622127601682208,5825,-0.0351349212074729,2
"416","4423211",0.545518349774195,7933,0.579717226560397,8214,-0.0341988767862026,-281
"417","1133211",0.770871285486096,540,0.791815177321891,496,-0.0209438918357956,44
"418","2133211",0.707648112977907,1530,0.735440692681068,1412,-0.0277925797031612,118
"419","3133211",0.664533904164403,2677,0.706646859481289,2201,-0.0421129553168852,476
"420","4133211",0.623059573463863,4216,0.664236484359478,3787,-0.0411769108956149,429
"421","1233211",0.7169135078931,1321,0.736510898376185,1389,-0.0195973904830856,-68
"422","2233211",0.653690335384911,3046,0.680136413735362,3130,-0.0264460783504512,-84
"423","3233211",0.610576126571407,4769,0.651342580535582,4354,-0.0407664539641752,415
"424","4233211",0.569101795870867,6731,0.608932205413772,6557,-0.0398304095429047,174
"425","1333211",0.688934037616323,1965,0.709460331042887,2102,-0.0205262934265639,-137
"426","2333211",0.625710865108134,4083,0.653085846402064,4278,-0.0273749812939295,-195
"427","3333211",0.582596656294631,6056,0.624292013202284,5706,-0.0416953569076535,350
"428","4333211",0.541122325594091,8167,0.581881638080474,8089,-0.040759312486383,78
"429","1433211",0.649997539631327,3191,0.668830827074781,3575,-0.018833287443454,-384
"430","2433211",0.586774367123138,5837,0.612456342433958,6364,-0.0256819753108197,-527
"431","3433211",0.543660158309635,8029,0.583662509234179,7971,-0.0400023509245437,58
"432","4433211",0.502185827609095,10154,0.541252134112368,10406,-0.0390663065032733,-252
"433","1143211",0.721837721031266,1235,0.751416683194807,1075,-0.0295789621635412,160
"434","2143211",0.658614548523077,2867,0.695042198553984,2577,-0.0364276500309068,290
"435","3143211",0.615500339709574,4525,0.666248365354205,3680,-0.0507480256446308,845
"436","4143211",0.574026009009034,6477,0.623837990232394,5734,-0.0498119812233603,743
"437","1243211",0.66787994343827,2576,0.696112404249101,2535,-0.028232460810831,41
"438","2243211",0.604656770930081,5020,0.639737919608278,4935,-0.0350811486781966,85
"439","3243211",0.561542562116578,7087,0.610944086408498,6440,-0.0494015242919206,647
"440","4243211",0.520068231416038,9233,0.568533711286688,8860,-0.0484654798706503,373
"441","1343211",0.639900473161494,3565,0.669061836915803,3562,-0.0291613637543092,3
"442","2343211",0.576677300653305,6349,0.61268735227498,6351,-0.0360100516216748,-2
"443","3343211",0.533563091839802,8534,0.5838935190752,7953,-0.0503304272353988,581
"444","4343211",0.492088761139261,10640,0.54148314395339,10394,-0.0493943828141286,246
"445","1443211",0.600963975176498,5187,0.628432332947697,5481,-0.0274683577711994,-294
"446","2443211",0.537740802668309,8341,0.572057848306874,8653,-0.0343170456385651,-312
"447","3443211",0.494626593854806,10514,0.543264015107095,10274,-0.0486374212522891,240
"448","4443211",0.453152263154266,12422,0.500853639985284,12449,-0.0477013768310188,-27
"449","1114211",0.829976006547046,160,0.846198968053671,138,-0.0162229615066256,22
"450","2114211",0.766752834038857,585,0.789824483412848,519,-0.0230716493739912,66
"451","3114211",0.723638625225353,1201,0.761030650213068,919,-0.0373920249877152,282
"452","4114211",0.682164294524813,2163,0.718620275091258,1838,-0.0364559805664448,325
"453","1214211",0.776018228954049,487,0.790894689107965,502,-0.0148764601539155,-15
"454","2214211",0.71279505644586,1407,0.734520204467142,1426,-0.0217251480212811,-19
"455","3214211",0.669680847632357,2514,0.705726371267362,2224,-0.0360455236350051,290
"456","4214211",0.628206516931817,3992,0.663315996145552,3824,-0.0351094792137348,168
"457","1314211",0.748038758677273,813,0.763844121774667,874,-0.0158053630973938,-61
"458","2314211",0.684815586169084,2080,0.707469637133844,2165,-0.0226540509647594,-85
"459","3314211",0.641701377355581,3497,0.678675803934064,3181,-0.0369744265784834,316
"460","4314211",0.600227046655041,5220,0.636265428812254,5111,-0.036038382157213,109
"461","1414211",0.709102260692277,1493,0.723214617806561,1721,-0.0141123571142839,-228
"462","2414211",0.645879088184088,3333,0.666840133165738,3655,-0.0209610449816496,-322
"463","3414211",0.602764879370585,5098,0.638046299965959,5038,-0.0352814205953736,60
"464","4414211",0.561290548670045,7104,0.595635924844148,7312,-0.0343453761741033,-208
"465","1124211",0.761996735680626,640,0.785629656396264,572,-0.0236329207156388,68
"466","2124211",0.698773563172437,1719,0.729255171755441,1550,-0.0304816085830044,169
"467","3124211",0.655659354358933,2960,0.700461338555662,2392,-0.0448019841967284,568
"468","4124211",0.614185023658393,4602,0.658050963433851,4052,-0.043865939775458,550
"469","1224211",0.708038958087629,1517,0.730325377450558,1519,-0.0222864193629287,-2
"470","2224211",0.64481578557944,3368,0.673950892809735,3347,-0.0291351072302943,21
"471","3224211",0.601701576765937,5147,0.645157059609955,4646,-0.0434554828440183,501
"472","4224211",0.560227246065397,7164,0.602746684488145,6889,-0.042519438422748,275
"473","1324211",0.680059487810853,2224,0.70327481011726,2306,-0.023215322306407,-82
"474","2324211",0.616836315302664,4463,0.646900325476437,4564,-0.0300640101737726,-101
"475","3324211",0.573722106489161,6493,0.618106492276657,6042,-0.0443843857874966,451
"476","4324211",0.532247775788621,8608,0.575696117154847,8450,-0.0434483413662262,158
"477","1424211",0.641122989825857,3520,0.662645306149154,3852,-0.0215223163232972,-332
"478","2424211",0.577899817317668,6299,0.606270821508331,6684,-0.0283710041906629,-385
"479","3424211",0.534785608504165,8472,0.577476988308552,8350,-0.0426913798043869,122
"480","4424211",0.493311277803625,10578,0.535066613186741,10733,-0.0417553353831165,-155
"481","1134211",0.718664213515526,1293,0.747164563948235,1165,-0.0285003504327096,128
"482","2134211",0.655441041007337,2974,0.690790079307412,2715,-0.0353490383000752,259
"483","3134211",0.612326832193834,4692,0.661996246107633,3884,-0.0496694139137992,808
"484","4134211",0.570852501493294,6643,0.619585870985822,5962,-0.0487333694925288,681
"485","1234211",0.66470643592253,2668,0.691860285002529,2676,-0.0271538490799995,-8
"486","2234211",0.601483263414341,5161,0.635485800361706,5145,-0.0340025369473651,16
"487","3234211",0.558369054600837,7261,0.606691967161927,6664,-0.0483229125610891,597
"488","4234211",0.516894723900297,9414,0.564281592040116,9087,-0.0473868681398187,327
"489","1334211",0.636726965645754,3684,0.664809717669231,3758,-0.0280827520234778,-74
"490","2334211",0.573503793137565,6506,0.608435233028408,6586,-0.0349314398908434,-80
"491","3334211",0.530389584324061,8712,0.579641399828629,8217,-0.0492518155045674,495
"492","4334211",0.488915253623521,10802,0.537231024706818,10624,-0.048315771083297,178
"493","1434211",0.597790467660758,5329,0.624180213701126,5711,-0.0263897460403679,-382
"494","2434211",0.534567295152569,8484,0.567805729060302,8898,-0.0332384339077336,-414
"495","3434211",0.491453086339065,10666,0.539011895860523,10521,-0.0475588095214576,145
"496","4434211",0.449978755638525,12546,0.496601520738713,12638,-0.0466227651001873,-92
"497","1144211",0.669630649060696,2521,0.706766069821151,2191,-0.0371354207604551,330
"498","2144211",0.606407476552507,4961,0.650391585180328,4401,-0.0439841086278207,560
"499","3144211",0.563293267739004,7000,0.621597751980549,5850,-0.0583044842415447,1150
"500","4144211",0.521818937038464,9156,0.579187376858738,8244,-0.0573684398202743,912
"501","1244211",0.6156728714677,4510,0.651461790875445,4341,-0.035788919407745,169
"502","2244211",0.552449698959511,7568,0.595087306234622,7339,-0.0426376072751106,229
"503","3244211",0.509335490146008,9781,0.566293473034842,8976,-0.0569579828888346,805
"504","4244211",0.467861159445468,11781,0.523883097913032,11303,-0.0560219384675642,478
"505","1344211",0.587693401190924,5790,0.624411223542147,5697,-0.0367178223512232,93
"506","2344211",0.524470228682735,9021,0.568036738901324,8883,-0.0435665102185888,138
"507","3344211",0.481356019869232,11163,0.539242905701545,10509,-0.0578868858323128,654
"508","4344211",0.439881689168692,12949,0.496832530579734,12627,-0.0569508414110425,322
"509","1444211",0.548756903205928,7752,0.583781719574041,7962,-0.0350248163681134,-210
"510","2444211",0.485533730697739,10973,0.527407234933218,11124,-0.0418735042354791,-151
"511","3444211",0.442419521884236,12854,0.498613401733439,12562,-0.0561938798492032,292
"512","4444211",0.400945191183696,14281,0.456203026611628,14200,-0.0552578354279328,81
"513","1111311",0.931697186846482,9,0.936615163417543,9,-0.00491797657106163,0
"514","2111311",0.868474014338293,63,0.88024067877672,56,-0.0117666644384272,7
"515","3111311",0.82535980552479,179,0.851446845576941,118,-0.0260870400521512,61
"516","4111311",0.783885474824249,420,0.80903647045513,346,-0.025150995630881,74
"517","1211311",0.877739409253486,47,0.881310884471837,53,-0.00357147521835166,-6
"518","2211311",0.814516236745297,225,0.824936399831014,244,-0.0104201630857172,-19
"519","3211311",0.771402027931793,536,0.796142566631235,454,-0.0247405386994413,82
"520","4211311",0.729927697231253,1094,0.753732191509424,1028,-0.0238044942781708,66
"521","1311311",0.849759938976709,94,0.854260317138539,109,-0.00450037816182991,-15
"522","2311311",0.78653676646852,399,0.797885832497716,432,-0.0113490660291955,-33
"523","3311311",0.743422557655017,877,0.769091999297937,784,-0.0256694416429195,93
"524","4311311",0.701948226954477,1656,0.726681624176126,1623,-0.024733397221649,33
"525","1411311",0.810823440991713,244,0.813630813170434,309,-0.00280737217872007,-65
"526","2411311",0.747600268483525,820,0.75725632852961,976,-0.00965606004608577,-156
"527","3411311",0.704486059670021,1604,0.728462495329831,1574,-0.0239764356598098,30
"528","4411311",0.663011728969481,2729,0.68605212020802,2888,-0.0230403912385393,-159
"529","1121311",0.863717915980062,69,0.876045851760137,63,-0.0123279357800749,6
"530","2121311",0.800494743471873,310,0.819671367119313,274,-0.0191766236474404,36
"531","3121311",0.75738053465837,694,0.790877533919534,504,-0.0334969992611645,190
"532","4121311",0.71590620395783,1349,0.748467158797724,1136,-0.0325609548398942,213
